Code,ID,Name,FV,ISIN,Industry,Marketcap
511742,UGROCAP,UGRO CAPITAL LTD,10,INE583D01011,Non Banking Financial Company (NBFC),2312.52
539874,UJJIVAN,UJJIVAN FINANCIAL SERVICES LTD,10,INE334L01012,Non Banking Financial Company (NBFC),6603.16
542904,UJJIVANSFB,UJJIVAN SMALL FINANCE BANK LTD,10,INE551W01018,Other Bank,10549.9
538706,ULTRACAB,ULTRACAB (INDIA) LTD,2,INE010R01023,Cables - Electricals,140.27
506685,ULTRAMAR,ULTRAMARINE & PIGMENTS LTD,2,INE405A01021,Dyes And Pigments,1142.3
532538,ULTRACEMCO,ULTRATECH CEMENT LTD,10,INE481G01011,Cement & Cement Products,278499.73
543513,UMAEXPORTS,UMA EXPORTS LTD,10,INE0GIU01018,Trading & Distributors,322.34
500231,UMANGDAIRY,UMANG DAIRIES LTD,5,INE864B01027,Dairy Products,190.79
539798,UMIYA,UMIYA TUBES LTD,10,INE173U01015,Iron & Steel Products,6.71
504605,UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD,10,INE361D01012,Iron & Steel Products,571.96
506690,UNICHEMLAB,UNICHEM LABORATORIES LTD,2,INE351A01035,Pharmaceuticals,3812.82
541503,UNICK,UNICK FIX-A-FORM AND PRINTERS LTD,10,INE250G01010,Printing & Publication,30.23
541358,UCIL,UNIFINZ CAPITAL INDIA LTD,10,INE926R01012,Non Banking Financial Company (NBFC),22.13
503671,UNIJOLL,UNIJOLLY INVESTMENTS CO.LTD,10,INE130N01010,Other Financial Services,0.09
532477,UNIONBANK,UNION BANK OF INDIA,10,INE692A01016,Public Sector Bank,113855.23
526799,UNQTYMI,UNION QUALITY PLASTICS LTD,10,INE338N01019,Packaging,6
543689,UNIPARTS,UNIPARTS INDIA LTD,10,INE244O01017,Auto Components & Equipments,2496.57
500429,UNIENTER,UNIPHOS ENTERPRISES LTD,2,INE037A01022,Trading - Chemicals,1010.85
530997,UNIQUEO,UNIQUE ORGANICS LTD,10,INE333E01019,Other Agricultural Products,65.63
521226,UNIROYAL,UNIROYAL INDUSTRIES LTD,10,INE980D01019,Other Textile Products,18.13
526113,UNRYLMA,UNIROYAL MARINE EXPORTS LTD,10,INE602H01010,Seafood,8.21
537582,UNISHIRE,UNISHIRE URBAN INFRA LTD,10,INE210P01015,Residential- Commercial Projects,6.99
538610,UNISON,UNISON METALS LTD,10,INE099D01018,Iron & Steel Products,35.21
532035,UNISTRMU,UNISTAR MULTIMEDIA LTD,10,INE808C01014,Media & Entertainment,24.05
531867,UNITINT,UNITECH INTERNATIONAL LTD,10,INE929K01011,Specialty Chemicals,5.82
507878,UNITECH,UNITECH LTD,2,INE694A01020,Residential- Commercial Projects,2917.93
532478,UBL,UNITED BREWERIES LTD,1,INE686F01025,Breweries & Distilleries,48944.04
531091,UNITDCR,UNITED CREDIT LTD,10,INE858C01027,Non Banking Financial Company (NBFC),12.67
522014,UNIDT,UNITED DRILLING TOOLS LTD,10,INE961D01019,Industrial Products,496.41
502893,UNITEDINT,UNITED INTERACTIVE LTD,10,INE706D01018,IT Enabled Services,8.61
507808,UNTTEMI,UNITED LEASING & INDUSTRIES LTD,10,INE357P01014,Other Textile Products,7.22
532432,UNITDSPR,UNITED SPIRITS LTD,2,INE854D01024,Breweries & Distilleries,86023.79
521188,UNITEDTE,UNITED TEXTILES LTD,10,INE727E01012,Other Textile Products,5.13
522091,UVDRHOR,UNITED VAN DER HORST LTD,5,INE890G01021,Heavy Electrical Equipment,150.88
539314,UNIAUTO,UNIVERSAL AUTOFOUNDRY LTD,10,INE203T01012,Auto Components & Equipments,221.64
504212,UNIVCABLES,UNIVERSAL CABLES LTD,10,INE279A01012,Cables - Electricals,1761.83
523519,UNIOFFICE,UNIVERSAL OFFICE AUTOMATION LTD,10,INE951C01012,Trading & Distributors,7.31
524408,UNIVSTAR,UNIVERSAL STARCH-CHEM ALLIED LTD,10,INE113E01015,Other Agricultural Products,73.5
542933,UNIVPHOTO,UNIVERSUS PHOTO IMAGINGS LTD,10,INE03V001013,Household Products,423.63
512408,UNIWSEC,UNIWORTH SECURITIES LTD,10,INE728J01019,Other Textile Products,1.25
531762,UNJHAFOR,UNJHA FORMULATIONS LTD,10,INE576D01015,Pharmaceuticals,9.22
532539,UNOMINDA,UNO MINDA LTD,2,INE405E01023,Auto Components & Equipments,41477.14
543996,UDS,UPDATER SERVICES LTD,10,INE851I01011,Diversified Commercial Services,2080.09
512070,UPL,UPL LIMITED,2,INE628A01036,Pesticides & Agrochemicals,38343.62
531390,UPSURGE,UPSURGE INVESTMENT & FINANCE LTD,10,INE890B01014,Non Banking Financial Company (NBFC),67.5
539097,URSUGAR,UR SUGAR INDUSTRIES LTD,2,INE904R01027,Trading & Distributors,88.46
543930,URAVI,URAVI T AND WEDGE LAMPS LTD,10,INE568Z01015,Auto Components & Equipments,343.15
526987,URJA,URJA GLOBAL LTD,1,INE550C01020,Heavy Electrical Equipment,1174.39
532402,USGTECH,USG TECH SOLUTIONS LTD,10,INE718B01017,IT Enabled Services,38.31
532398,UMESLTD,USHA MARTIN EDUCATION & SOLUTIONS LIMITED,1,INE240C01028,E-Learning,14.56
517146,USHAMART,USHA MARTIN LTD,1,INE228A01035,Iron & Steel Products,10484.64
511507,USHAKIRA,USHAKIRAN FINANCE LTD,10,INE697C01011,Non Banking Financial Company (NBFC),5.89
543238,UTIAMC,UTI ASSET MANAGEMENT COMPANY LTD,10,INE094J01016,Asset Management Company,11692.3
539312,UTISENSETF,UTI S&P BSE SENSEX ETF,10,INF789FB1X58,,
539313,UTINIFTETF,UTI NIFTY 50 ETF,1,INF789F1AZC0,,
540669,UTINEXT50,UTI NIFTY NEXT 50 ETF,1,INF789F1AUW9,,
542513,UTISXN50,UTI S&P BSE SENSEX NEXT 50 ETF,1,INF789F1AUU3,,
543226,UTIBANKETF,UTI NIFTY BANK ETF,1,INF789F1AUV1,,
543975,NIFMID150,UTI NIFTY MIDCAP 150 ETF,10,INF789F1AYX9,,
544102,NIFITETF,UTI NIFTY IT ETF,10,INF789F1AZD8,,
500014,UTIQUE,UTIQUE ENTERPRISES LTD,10,INE096A01010,Precious Metals,43.37
543942,UTKARSHBNK,UTKARSH SMALL FINANCE BANK LTD,10,INE735W01017,Other Bank,5876.6
500426,UTLINDS,UTL INDUSTRIES LIMITED,1,INE184E01024,Residential- Commercial Projects,8.9
532729,UTTAMSUGAR,UTTAM SUGAR MILLS LTD,10,INE786F01031,Sugar,1326.63
539123,VBIND,V B INDUSTRIES LTD,10,INE334E01017,Investment Company,9.44
542654,VRFILMS,V R FILMS & STUDIOS LTD,10,INE06LG01010,Film Production- Distribution & Exhibition,34.63
523888,VRWODAR,V R WOODART LTD,10,INE317D01014,Tyres & Rubber Products,11.62
511110,VBDESAI,V.B.DESAI FINANCIAL SERVICES LTD,10,INE848D01018,Other Financial Services,6.86
507880,VIPIND,V.I.P.INDUSTRIES LTD,2,INE054A01027,Plastic Products - Consumer,7563.2
531266,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD,10,INE764D01017,Tractors,2834.54
532867,V2RETAIL,V2 RETAIL LTD,10,INE945H01013,Speciality Retail,1694.88
533269,WABAG,VA TECH WABAG LTD,2,INE956G01038,Water Supply & Management,4931.7
532320,VAARAD,VAARAD VENTURES LTD,1,INE418B01048,Non Banking Financial Company (NBFC),344.37
519152,VADILENT,VADILAL ENTERPRISES LTD,10,INE693D01018,Dairy Products,358.24
519156,VADILALIND,VADILAL INDUSTRIES LTD,10,INE694D01016,Dairy Products,3012.38
531676,VAGHANI,VAGHANI TECHNO-BUILD LTD,10,INE554H01021,Packaged Foods,8.15
532156,VAIBHAVGBL,VAIBHAV GLOBAL LTD,2,INE884A01027,Gems- Jewellery And Watches,6108.33
511431,VAKRANGEE,VAKRANGEE LIMITED-$,1,INE051B01021,IT Enabled Services,2638.19
526775,VALIANT,VALIANT COMMUNICATIONS LTD,10,INE760B01019,Telecom - Equipment & Accessories,352.65
543998,VALIANTLAB,VALIANT LABORATORIES LTD,10,INE0JWS01017,Commodity Chemicals,718.23
540145,VALIANTORG,VALIANT ORGANICS LTD,10,INE565V01010,Specialty Chemicals,1187.11
513397,VALLABHSQ,VALLABH STEELS LTD,10,INE457E01016,Iron & Steel Products,7
539543,VALLEY,VALLEY MAGNESITE COMPANY LTD,10,INE834E01016,Investment Company,1.38
533160,DBREALTY,VALOR ESTATE LTD,10,INE879I01012,Residential- Commercial Projects,11901.28
530459,VALSONQ,VALSON INDUSTRIES LTD,10,INE808A01018,Other Textile Products,24.05
512175,VAMA,VAMA INDUSTRIES LTD,2,INE685D01022,Computers Hardware & Equipments,26.38
530369,VAMSHIRU,VAMSHI RUBBER LTD,10,INE380C01014,Tyres & Rubber Products,12.08
532090,VANDANA,VANDANA KNITWEAR LTD,1,INE219M01021,Other Textile Products,47.5
538918,VANICOM,VANI COMMERCIALS LTD,10,INE661Q01017,Non Banking Financial Company (NBFC),12.19
540729,VANTABIO,VANTA BIOSCIENCE LTD,10,INE695X01011,Healthcare Research- Analytics & Technology,40.4
539761,VKAL,VANTAGE KNOWLEDGE ACADEMY LTD,10,INE427T01017,Education,215.64
502589,VAPIENTER,VAPI ENTERPRISE LTD,10,INE464D01014,Paper & Paper Products,26.66
542931,VARDHANCFL,VARDHAN CAPITAL & FINANCE LTD,10,INE128G01018,Non Banking Financial Company (NBFC),
531444,VARDHMAN,VARDHMAN CONCRETE LIMITED,10,INE115C01014,Cement & Cement Products,5.85
500439,VHL,VARDHMAN HOLDINGS LTD,10,INE701A01023,Non Banking Financial Company (NBFC),973.1
514175,VARDMNPOLY,VARDHMAN POLYTEX LTD,10,INE835A01011,Other Textile Products,211.53
534392,VSSL,VARDHMAN SPECIAL STEELS LTD,10,INE050M01012,Iron & Steel Products,1858.91
502986,VTL,VARDHMAN TEXTILES LTD,2,INE825A01020,Other Textile Products,13559.41
540570,VARIMAN,VARIMAN GLOBAL ENTERPRISES LTD,1,INE717F01028,Trading & Distributors,541.71
541578,VARROC,VARROC ENGINEERING LTD,1,INE665L01035,Auto Components & Equipments,7861.62
540180,VBL,VARUN BEVERAGES LTD,5,INE200M01021,Other Beverages,180153.99
512511,VARUNME,VARUN MERCANTILE LTD,10,INE442U01014,Diversified Commercial Services,0.2
533156,VASCONEQ,VASCON ENGINEERS LTD,10,INE893I01013,Civil Construction,1543.91
532011,POOJAENT,VASHU BHAGNANI INDUSTRIES LTD,10,INE147C01017,Film Production- Distribution & Exhibition,534.5
539291,VASUDHAGAM,VASUDHAGAMA ENTERPRISES LTD,10,INE583K01016,Other Agricultural Products,36.46
538634,VRL,VASUNDHARA RASAYANS LTD,10,INE406F01010,Pharmaceuticals,67.38
533576,VASWANI,VASWANI INDUSTRIES LTD,10,INE590L01019,Sponge Iron,110.91
542803,VEL,VAXFAB ENTERPRISES LTD,10,INE560T01015,Trading & Distributors,9.05
536672,VCU,VCU DATA MANAGEMENT LTD,10,INE962O01014,Computers Hardware & Equipments,12.18
543623,VEDANTASSET,VEDANT ASSET LTD,10,INE0NC801013,Financial Products Distributor,12.98
543463,MANYAVAR,VEDANT FASHIONS LTD,1,INE825V01034,Speciality Retail,22249.31
500295,VEDL,VEDANTA LIMITED,1,INE205A01025,Diversified Metals,138688.61
533056,VEDAVAAG,VEDAVAAG SYSTEMS LTD,10,INE359B01010,IT Enabled Services,115.79
543931,VEEFIN,VEEFIN SOLUTIONS LTD,10,INE0Q0M01015,IT Enabled Services,606.81
522267,VJLAXMIE,VEEJAY LAKSHMI ENGINEERING WORKS LTD,10,INE466D01019,Industrial Products,26.38
503657,VEERENRGY,VEER ENERGY & INFRASTRUCTURE LTD,10,INE255E01030,Power Generation,32.33
543241,VGIL,VEER GLOBAL INFRACONSTRUCTION LTD,10,INE244W01010,Residential- Commercial Projects,251.77
540252,VSL,VEERAM SECURITIES LTD,2,INE607V01028,Gems- Jewellery And Watches,68.38
511523,VEERHEALTH,VEERHEALTH CARE LIMITED,10,INE882C01035,Pharmaceuticals,45.38
543545,VEERKRUPA,VEERKRUPA JEWELLERS LTD,1,INE0ID001024,Gems- Jewellery And Watches,18.48
526755,VELHO,VELAN HOTELS LTD,10,INE548D01014,Hotels & Resorts,18.6
505232,VELJAN,VELJAN DENISON LIMITED,10,INE232E01013,Auto Components & Equipments,847.13
506178,VELOXIND,VELOX INDUSTRIES LTD,10,INE092P01017,Trading & Distributors,13.56
523261,VENKEYS,VENKY'S (INDIA) LTD,10,INE398A01010,Meat Products including Poultry,2558.05
524038,VENLONENT,VENLON ENTERPRISES LTD,5,INE204D01022,Commodity Chemicals,31.08
